Date,Open,High,Low,Close,Adj Close,Volume
04-12-2017,0.015502,0.015556,0.015473,0.015502,0.015502,0
05-12-2017,0.01554,0.015571,0.015513,0.01554,0.01554,0
06-12-2017,0.015538,0.01554,0.015485,0.015538,0.015538,0
07-12-2017,0.0155,0.015509,0.015482,0.0155,0.0155,0
08-12-2017,0.015494,0.015538,0.015487,0.015494,0.015494,0
11-12-2017,0.01551,0.015552,0.015503,0.01551,0.01551,0
12-12-2017,0.015541,0.015541,0.015489,0.01554,0.01554,0
13-12-2017,0.015492,0.01554,0.015492,0.015492,0.015492,0
14-12-2017,0.015547,0.015585,0.015515,0.015547,0.015547,0
15-12-2017,0.015558,0.015623,0.015558,0.015558,0.015558,0
18-12-2017,0.015607,0.015625,0.015458,0.015607,0.015607,0
19-12-2017,0.015593,0.015645,0.015564,0.015576,0.015576,0
20-12-2017,0.015613,0.015634,0.015599,0.015613,0.015613,0
21-12-2017,0.015634,0.015634,0.015596,0.015634,0.015634,0
22-12-2017,0.01563,0.015645,0.015608,0.015623,0.015623,0
25-12-2017,0.015623,0.015623,0.015622,0.015623,0.015623,0
26-12-2017,0.015622,0.015654,0.015599,0.015622,0.015622,0
27-12-2017,0.015618,0.01562,0.015585,0.015618,0.015618,0
28-12-2017,0.015597,0.01563,0.015564,0.015597,0.015597,0
29-12-2017,0.015612,0.015676,0.015607,0.01561,0.01561,0
01-01-2018,0.015664,0.015708,0.015657,0.015664,0.015664,0
02-01-2018,0.015657,0.015768,0.015657,0.015657,0.015657,0
03-01-2018,0.015778,0.015778,0.015728,0.015758,0.015758,0
04-01-2018,0.015768,0.01579,0.015726,0.015768,0.015768,0
05-01-2018,0.01578,0.01582,0.015768,0.01578,0.01578,0
08-01-2018,0.015807,0.015815,0.015741,0.015807,0.015807,0
09-01-2018,0.01576,0.015768,0.015691,0.01576,0.01576,0
10-01-2018,0.015714,0.015731,0.015664,0.015714,0.015714,0
11-01-2018,0.015684,0.015715,0.015664,0.015684,0.015684,0
12-01-2018,0.015705,0.015753,0.015694,0.015705,0.015705,0
15-01-2018,0.015726,0.01579,0.015724,0.015726,0.015726,0
16-01-2018,0.015743,0.015747,0.015593,0.015743,0.015743,0
17-01-2018,0.015626,0.015681,0.015604,0.015626,0.015626,0
18-01-2018,0.015668,0.015684,0.015637,0.015668,0.015668,0
19-01-2018,0.015657,0.015717,0.015654,0.015657,0.015657,0
22-01-2018,0.015666,0.015694,0.015627,0.015666,0.015666,0
23-01-2018,0.015654,0.015689,0.015652,0.015654,0.015654,0
24-01-2018,0.015686,0.015734,0.015679,0.015686,0.015686,0
25-01-2018,0.015729,0.015773,0.015713,0.015729,0.015729,0
26-01-2018,0.01573,0.015763,0.015708,0.01573,0.01573,0
29-01-2018,0.015731,0.015751,0.015696,0.015731,0.015731,0
30-01-2018,0.015706,0.015731,0.015669,0.015706,0.015706,0
31-01-2018,0.015681,0.015737,0.015681,0.015681,0.015681,0
01-02-2018,0.015707,0.015737,0.015605,0.015707,0.015707,0
02-02-2018,0.015631,0.015691,0.015568,0.015631,0.015631,0
05-02-2018,0.015593,0.015624,0.015569,0.015593,0.015593,0
06-02-2018,0.015549,0.01561,0.015512,0.015549,0.015549,0
07-02-2018,0.01563,0.01563,0.01555,0.01563,0.01563,0
08-02-2018,0.015576,0.015588,0.015509,0.015576,0.015576,0
09-02-2018,0.015518,0.015562,0.01551,0.015518,0.015518,0
12-02-2018,0.015574,0.015574,0.015536,0.015574,0.015574,0
13-02-2018,0.015556,0.015581,0.015547,0.015556,0.015556,0
14-02-2018,0.015564,0.015618,0.015557,0.015564,0.015564,0
15-02-2018,0.015619,0.015659,0.015602,0.015619,0.015619,0
16-02-2018,0.015652,0.015671,0.015521,0.015652,0.015652,0
19-02-2018,0.015533,0.015566,0.01547,0.015533,0.015533,0
20-02-2018,0.015503,0.015526,0.015399,0.015503,0.015503,0
21-02-2018,0.015417,0.015449,0.015396,0.015417,0.015417,0
22-02-2018,0.01541,0.015415,0.015359,0.01541,0.01541,0
23-02-2018,0.015396,0.01546,0.015392,0.015396,0.015396,0
26-02-2018,0.015411,0.015473,0.015378,0.015455,0.015455,0
27-02-2018,0.015437,0.015451,0.01533,0.015437,0.015437,0
28-02-2018,0.015406,0.015406,0.015244,0.015406,0.015406,0
01-03-2018,0.015328,0.015359,0.015305,0.015328,0.015328,0
02-03-2018,0.015349,0.015366,0.015319,0.015349,0.015349,0
05-03-2018,0.015341,0.015401,0.015335,0.015341,0.015341,0
06-03-2018,0.015384,0.015433,0.015359,0.015384,0.015384,0
07-03-2018,0.015411,0.01542,0.015385,0.015411,0.015411,0
08-03-2018,0.01541,0.015415,0.015291,0.01541,0.01541,0
09-03-2018,0.015363,0.015399,0.015335,0.015363,0.015363,0
12-03-2018,0.015393,0.015401,0.015316,0.015393,0.015393,0
13-03-2018,0.015398,0.015463,0.015328,0.015398,0.015398,0
14-03-2018,0.015426,0.015444,0.015373,0.015425,0.015425,0
15-03-2018,0.015424,0.015439,0.015333,0.015423,0.015423,0
16-03-2018,0.015381,0.015421,0.015375,0.015381,0.015381,0
19-03-2018,0.015369,0.015382,0.015315,0.015369,0.015369,0
20-03-2018,0.015335,0.015348,0.015323,0.015335,0.015335,0
21-03-2018,0.01533,0.015343,0.015323,0.01533,0.01533,0
22-03-2018,0.015369,0.015381,0.015333,0.015369,0.015369,0
23-03-2018,0.015347,0.015402,0.015328,0.015347,0.015347,0
26-03-2018,0.015389,0.015461,0.015378,0.015381,0.015381,0
27-03-2018,0.015428,0.015458,0.015375,0.015457,0.015457,0
28-03-2018,0.0154,0.01543,0.015312,0.015409,0.015409,0
29-03-2018,0.015349,0.015373,0.015291,0.015349,0.015349,0
30-03-2018,0.015359,0.01538,0.015359,0.015378,0.015378,0
02-04-2018,0.015359,0.015401,0.015356,0.01536,0.01536,0
03-04-2018,0.015359,0.015392,0.015352,0.015352,0.015352,0
04-04-2018,0.015386,0.015408,0.015337,0.015407,0.015407,0
05-04-2018,0.015376,0.015425,0.015337,0.015386,0.015386,0
06-04-2018,0.015413,0.015427,0.015379,0.015417,0.015417,0
09-04-2018,0.015403,0.015431,0.015335,0.015407,0.015407,0
10-04-2018,0.015397,0.015427,0.015335,0.015415,0.015415,0
11-04-2018,0.015399,0.015402,0.015286,0.015402,0.015402,0
12-04-2018,0.015325,0.015341,0.015281,0.01534,0.01534,0
13-04-2018,0.015319,0.015343,0.015279,0.01532,0.01532,0
16-04-2018,0.015327,0.015335,0.015228,0.015338,0.015338,0
17-04-2018,0.015276,0.015295,0.015168,0.015284,0.015284,0
18-04-2018,0.015228,0.015251,0.015172,0.015226,0.015226,0
19-04-2018,0.015218,0.015218,0.015122,0.015149,0.015149,0
20-04-2018,0.015183,0.015183,0.015072,0.015125,0.015125,0
23-04-2018,0.015106,0.015119,0.014975,0.015106,0.015106,0
24-04-2018,0.015033,0.015092,0.01503,0.015027,0.015027,0
25-04-2018,0.01506,0.015065,0.014899,0.015057,0.015057,0
26-04-2018,0.014945,0.015002,0.014939,0.014946,0.014946,0
27-04-2018,0.014971,0.015016,0.014916,0.014948,0.014948,0
30-04-2018,0.015013,0.015106,0.015013,0.015013,0.015013,0
01-05-2018,0.015049,0.015049,0.01496,0.015049,0.015049,0
02-05-2018,0.015048,0.015048,0.014919,0.014973,0.014973,0
03-05-2018,0.01497,0.015076,0.014916,0.014908,0.014908,0
04-05-2018,0.015001,0.01502,0.014941,0.015001,0.015001,0
07-05-2018,0.014967,0.014981,0.014821,0.014968,0.014968,0
08-05-2018,0.014896,0.014934,0.014852,0.014899,0.014899,0
09-05-2018,0.01489,0.01489,0.01481,0.014889,0.014889,0
10-05-2018,0.01485,0.014899,0.014793,0.014789,0.014789,0
11-05-2018,0.014873,0.01491,0.014806,0.014839,0.014839,0
14-05-2018,0.014848,0.014883,0.014758,0.014841,0.014841,0
15-05-2018,0.014803,0.014822,0.014637,0.014776,0.014776,0
16-05-2018,0.01469,0.01476,0.014603,0.014607,0.014607,0
17-05-2018,0.014756,0.014799,0.014693,0.014693,0.014693,0
18-05-2018,0.014758,0.014767,0.014616,0.014676,0.014676,0
21-05-2018,0.01471,0.014711,0.01459,0.014711,0.014711,0
22-05-2018,0.014683,0.014721,0.01462,0.01462,0.01462,0
23-05-2018,0.014703,0.014704,0.014596,0.014613,0.014613,0
24-05-2018,0.014639,0.01465,0.014619,0.014567,0.014567,0
25-05-2018,0.01465,0.01478,0.01464,0.01465,0.01465,0
28-05-2018,0.014766,0.014872,0.014766,0.014766,0.014766,0
29-05-2018,0.014839,0.014843,0.014708,0.014836,0.014836,0
30-05-2018,0.014743,0.014843,0.014676,0.014678,0.014678,0
31-05-2018,0.01483,0.014859,0.014756,0.01483,0.01483,0
01-06-2018,0.014832,0.014943,0.014818,0.014829,0.014829,0
04-06-2018,0.014928,0.014954,0.014854,0.014942,0.014942,0
05-06-2018,0.014912,0.014925,0.014859,0.014912,0.014912,0
06-06-2018,0.014905,0.014972,0.014895,0.014905,0.014905,0
07-06-2018,0.014963,0.014972,0.014821,0.014963,0.014963,0
08-06-2018,0.014835,0.014859,0.014732,0.014835,0.014835,0
11-06-2018,0.01481,0.014857,0.014738,0.014813,0.014813,0
12-06-2018,0.014823,0.014848,0.014775,0.014817,0.014817,0
13-06-2018,0.014821,0.014824,0.014725,0.014725,0.014725,0
14-06-2018,0.014785,0.014826,0.014749,0.014754,0.014754,0
15-06-2018,0.014775,0.014775,0.014624,0.014678,0.014678,0
18-06-2018,0.014694,0.014717,0.014596,0.014695,0.014695,0
19-06-2018,0.014699,0.014712,0.01456,0.014704,0.014704,0
20-06-2018,0.014641,0.014723,0.014641,0.014695,0.014695,0
21-06-2018,0.014694,0.014762,0.014609,0.014631,0.014631,0
22-06-2018,0.014719,0.014773,0.014719,0.014743,0.014743,0
25-06-2018,0.014736,0.014738,0.014637,0.014737,0.014737,0
26-06-2018,0.014683,0.014695,0.014609,0.014633,0.014633,0
27-06-2018,0.014628,0.014641,0.014514,0.014627,0.014627,0
28-06-2018,0.014509,0.014556,0.014449,0.014443,0.014443,0
29-06-2018,0.014528,0.014623,0.014516,0.014536,0.014536,0
02-07-2018,0.014609,0.014626,0.014478,0.014612,0.014612,0
03-07-2018,0.014554,0.014599,0.014503,0.014557,0.014557,0
04-07-2018,0.01459,0.01462,0.014501,0.014529,0.014529,0
05-07-2018,0.01456,0.014592,0.01445,0.014497,0.014497,0
06-07-2018,0.014519,0.014554,0.014482,0.014478,0.014478,0
09-07-2018,0.014536,0.014603,0.014536,0.014544,0.014544,0
10-07-2018,0.014564,0.014575,0.014512,0.014565,0.014565,0
11-07-2018,0.014546,0.014569,0.014472,0.014514,0.014514,0
12-07-2018,0.014551,0.014652,0.014478,0.014552,0.014552,0
13-07-2018,0.014602,0.014652,0.014552,0.01459,0.01459,0
16-07-2018,0.0146,0.014622,0.014554,0.014601,0.014601,0
17-07-2018,0.014589,0.014652,0.01455,0.014552,0.014552,0
18-07-2018,0.014629,0.014639,0.01457,0.014629,0.014629,0
19-07-2018,0.014573,0.014605,0.014447,0.014574,0.014574,0
20-07-2018,0.014506,0.014558,0.014466,0.014506,0.014506,0
23-07-2018,0.014549,0.014573,0.014499,0.014549,0.014549,0
24-07-2018,0.014527,0.014533,0.014443,0.014451,0.014451,0
25-07-2018,0.014505,0.014569,0.014489,0.014533,0.014533,0
26-07-2018,0.014551,0.014579,0.01451,0.014526,0.014526,0
27-07-2018,0.014566,0.014592,0.014542,0.014548,0.014548,0
30-07-2018,0.014578,0.014588,0.014505,0.014574,0.014574,0
31-07-2018,0.014578,0.014607,0.014553,0.014559,0.014559,0
01-08-2018,0.014609,0.014641,0.014573,0.014599,0.014599,0
02-08-2018,0.014633,0.014661,0.014555,0.01464,0.01464,0
03-08-2018,0.014573,0.014616,0.014486,0.014574,0.014574,0
06-08-2018,0.014591,0.014639,0.014518,0.014597,0.014597,0
07-08-2018,0.014533,0.014575,0.014509,0.014533,0.014533,0
08-08-2018,0.014573,0.014588,0.01452,0.014578,0.014578,0
09-08-2018,0.014566,0.014608,0.014541,0.014608,0.014608,0
10-08-2018,0.014545,0.014545,0.014476,0.014472,0.014472,0
13-08-2018,0.014517,0.014518,0.014271,0.014475,0.014475,0
14-08-2018,0.014296,0.014346,0.014265,0.014296,0.014296,0
15-08-2018,0.014296,0.014303,0.014106,0.014296,0.014296,0
16-08-2018,0.014152,0.0143,0.01414,0.014152,0.014152,0
17-08-2018,0.014285,0.014314,0.014217,0.014285,0.014285,0
20-08-2018,0.014267,0.014372,0.014267,0.01433,0.01433,0
21-08-2018,0.014324,0.014383,0.01428,0.014339,0.014339,0
22-08-2018,0.014326,0.014329,0.014292,0.014325,0.014325,0
23-08-2018,0.014314,0.014314,0.014253,0.014329,0.014329,0
24-08-2018,0.01423,0.014345,0.01423,0.01423,0.01423,0
27-08-2018,0.014293,0.014345,0.014215,0.014334,0.014334,0
28-08-2018,0.014297,0.0143,0.014194,0.014297,0.014297,0
29-08-2018,0.014267,0.014267,0.014154,0.014176,0.014176,0
30-08-2018,0.014179,0.014179,0.014047,0.014102,0.014102,0
31-08-2018,0.014137,0.014148,0.014055,0.014005,0.014005,0
03-09-2018,0.014085,0.014142,0.014041,0.014085,0.014085,0
04-09-2018,0.014043,0.014067,0.013904,0.014071,0.014071,0
05-09-2018,0.013971,0.014029,0.013893,0.013937,0.013937,0
06-09-2018,0.013938,0.014,0.01386,0.01391,0.01391,0
07-09-2018,0.0139,0.013959,0.013888,0.013901,0.013901,0
10-09-2018,0.013931,0.013931,0.013759,0.013871,0.013871,0
11-09-2018,0.013803,0.013856,0.013734,0.013804,0.013804,0
12-09-2018,0.013768,0.013924,0.013701,0.013701,0.013701,0
13-09-2018,0.013902,0.013986,0.013858,0.013903,0.013903,0
14-09-2018,0.013883,0.013984,0.01386,0.013884,0.013884,0
17-09-2018,0.013913,0.013913,0.013761,0.013871,0.013871,0
18-09-2018,0.013787,0.013822,0.013712,0.013786,0.013786,0
19-09-2018,0.013755,0.013879,0.013725,0.013676,0.013676,0
20-09-2018,0.013822,0.013935,0.013822,0.013823,0.013823,0
21-09-2018,0.013887,0.013947,0.013808,0.013943,0.013943,0
24-09-2018,0.013844,0.013845,0.013738,0.013845,0.013845,0
25-09-2018,0.013762,0.013784,0.013652,0.013643,0.013643,0
26-09-2018,0.013759,0.013791,0.013702,0.013682,0.013682,0
27-09-2018,0.013775,0.013824,0.013746,0.013742,0.013742,0
28-09-2018,0.013781,0.013807,0.013708,0.013708,0.013708,0
01-10-2018,0.013793,0.013793,0.013644,0.013792,0.013792,0
02-10-2018,0.013715,0.013715,0.013559,0.013558,0.013558,0
03-10-2018,0.013714,0.013716,0.013609,0.013646,0.013646,0
04-10-2018,0.013635,0.013635,0.013534,0.013541,0.013541,0
05-10-2018,0.013583,0.013613,0.013403,0.013473,0.013473,0
08-10-2018,0.013557,0.013557,0.013484,0.013557,0.013557,0
09-10-2018,0.013503,0.013561,0.013435,0.013534,0.013534,0
10-10-2018,0.013453,0.013506,0.013401,0.013414,0.013414,0
11-10-2018,0.013387,0.013561,0.013351,0.013405,0.013405,0
12-10-2018,0.013506,0.013604,0.013506,0.013484,0.013484,0
15-10-2018,0.013586,0.013586,0.013443,0.013573,0.013573,0
16-10-2018,0.013557,0.013657,0.013523,0.013499,0.013499,0
17-10-2018,0.013613,0.013654,0.013569,0.013614,0.013614,0
18-10-2018,0.013588,0.013617,0.013567,0.013528,0.013528,0
19-10-2018,0.013601,0.013648,0.013572,0.013484,0.013484,0
22-10-2018,0.01363,0.013663,0.013543,0.013612,0.013612,0
23-10-2018,0.013596,0.01362,0.013528,0.013539,0.013539,0
24-10-2018,0.013657,0.013693,0.013613,0.013657,0.013657,0
25-10-2018,0.013657,0.013776,0.013614,0.013657,0.013657,0
26-10-2018,0.013657,0.013661,0.013613,0.013657,0.013657,0
29-10-2018,0.013675,0.013675,0.013565,0.013675,0.013675,0
30-10-2018,0.013589,0.013625,0.013523,0.013589,0.013589,0
31-10-2018,0.013578,0.013592,0.013468,0.013578,0.013578,0
01-11-2018,0.013501,0.013689,0.0135,0.013501,0.013501,0
02-11-2018,0.013684,0.013806,0.013661,0.013641,0.013641,0
05-11-2018,0.013716,0.013806,0.013637,0.013716,0.013716,0
06-11-2018,0.013725,0.01374,0.013676,0.013725,0.013725,0
07-11-2018,0.013656,0.01385,0.013656,0.013656,0.013656,0
08-11-2018,0.013816,0.01387,0.013776,0.013816,0.013816,0
09-11-2018,0.013818,0.013818,0.013717,0.013717,0.013717,0
12-11-2018,0.013799,0.013799,0.013684,0.013799,0.013799,0
13-11-2018,0.013727,0.013831,0.013708,0.013665,0.013665,0
14-11-2018,0.013773,0.013895,0.013773,0.013784,0.013784,0
15-11-2018,0.013831,0.013922,0.013831,0.013812,0.013812,0
16-11-2018,0.01391,0.013943,0.013864,0.01391,0.01391,0
19-11-2018,0.013932,0.014023,0.013868,0.013932,0.013932,0
20-11-2018,0.013967,0.014031,0.013963,0.013949,0.013949,0
21-11-2018,0.014003,0.014077,0.014001,0.014003,0.014003,0
22-11-2018,0.014026,0.014162,0.014026,0.014026,0.014026,0
23-11-2018,0.014117,0.014217,0.014114,0.014117,0.014117,0
26-11-2018,0.01415,0.014229,0.01411,0.01415,0.01415,0
27-11-2018,0.014122,0.014141,0.014087,0.014122,0.014122,0
28-11-2018,0.014108,0.014182,0.014077,0.014108,0.014108,0
29-11-2018,0.014158,0.014343,0.014158,0.014164,0.014164,0
30-11-2018,0.014333,0.014372,0.014312,0.014302,0.014302,0
03-12-2018,0.014335,0.014335,0.014186,0.014335,0.014335,0
04-12-2018,0.014187,0.014218,0.014148,0.014187,0.014187,0
05-12-2018,0.014158,0.014217,0.014142,0.014158,0.014158,0
06-12-2018,0.01411,0.014174,0.014057,0.01411,0.01411,0
07-12-2018,0.014131,0.014198,0.014021,0.014134,0.014134,0
10-12-2018,0.014012,0.014114,0.013755,0.014012,0.014012,0
11-12-2018,0.013795,0.013949,0.013794,0.013749,0.013749,0
12-12-2018,0.013833,0.013934,0.013824,0.01377,0.01377,0
13-12-2018,0.013922,0.014,0.013922,0.01386,0.01386,0
14-12-2018,0.013982,0.013982,0.013856,0.013977,0.013977,0
17-12-2018,0.013906,0.013986,0.013906,0.013906,0.013906,0
18-12-2018,0.013968,0.014198,0.013963,0.013968,0.013968,0
19-12-2018,0.01417,0.014309,0.01417,0.01417,0.01417,0
20-12-2018,0.014147,0.014358,0.014146,0.014147,0.014147,0
21-12-2018,0.014225,0.014335,0.014223,0.014225,0.014225,0
24-12-2018,0.014257,0.014318,0.014229,0.014257,0.014257,0
25-12-2018,0.014263,0.014286,0.014235,0.014237,0.014237,0
26-12-2018,0.014237,0.014337,0.014237,0.014237,0.014237,0
27-12-2018,0.014255,0.014273,0.014205,0.014255,0.014255,0
28-12-2018,0.014288,0.014312,0.014214,0.014288,0.014288,0
31-12-2018,0.014302,0.014395,0.014301,0.014302,0.014302,0
01-01-2019,0.014345,0.014403,0.014341,0.014345,0.014345,0
02-01-2019,0.0144,0.0144,0.014238,0.014345,0.014345,0
03-01-2019,0.014294,0.014294,0.014182,0.014294,0.014294,0
04-01-2019,0.014265,0.014368,0.014259,0.014225,0.014225,0
07-01-2019,0.014383,0.014476,0.014302,0.014383,0.014383,0
08-01-2019,0.014325,0.014343,0.014238,0.014325,0.014325,0
09-01-2019,0.01426,0.014284,0.014158,0.014219,0.014219,0
10-01-2019,0.014174,0.014221,0.014156,0.014174,0.014174,0
11-01-2019,0.014203,0.014215,0.01417,0.01414,0.01414,0
14-01-2019,0.014211,0.014231,0.014097,0.014211,0.014211,0
15-01-2019,0.014068,0.014146,0.014057,0.014068,0.014068,0
16-01-2019,0.014066,0.014098,0.014035,0.014066,0.014066,0
17-01-2019,0.014012,0.01409,0.013972,0.014012,0.014012,0
18-01-2019,0.014079,0.014088,0.014033,0.014079,0.014079,0
21-01-2019,0.014039,0.014059,0.01398,0.014039,0.014039,0
22-01-2019,0.014048,0.014071,0.013996,0.013986,0.013986,0
23-01-2019,0.014039,0.014065,0.014013,0.014039,0.014039,0
24-01-2019,0.014053,0.014096,0.014025,0.014053,0.014053,0
25-01-2019,0.014086,0.014108,0.01404,0.014086,0.014086,0
28-01-2019,0.014089,0.014112,0.014047,0.014089,0.014089,0
29-01-2019,0.014067,0.014081,0.013995,0.014067,0.014067,0
30-01-2019,0.014001,0.014063,0.013976,0.013963,0.013963,0
31-01-2019,0.014061,0.014116,0.014039,0.014061,0.014061,0
01-02-2019,0.014094,0.0141,0.01399,0.014045,0.014045,0
04-02-2019,0.013995,0.014006,0.013908,0.013995,0.013995,0
05-02-2019,0.01395,0.013984,0.013926,0.01395,0.01395,0
06-02-2019,0.013933,0.013996,0.013933,0.013933,0.013933,0
07-02-2019,0.013978,0.014031,0.013912,0.013978,0.013978,0
08-02-2019,0.01397,0.014081,0.01397,0.01397,0.01397,0
11-02-2019,0.014055,0.014078,0.014025,0.014055,0.014055,0
12-02-2019,0.014039,0.014172,0.014037,0.014039,0.014039,0
13-02-2019,0.014149,0.014207,0.014108,0.014122,0.014122,0
14-02-2019,0.014111,0.014127,0.014037,0.014111,0.014111,0
15-02-2019,0.014083,0.014085,0.013994,0.014083,0.014083,0
18-02-2019,0.014021,0.014031,0.013984,0.014021,0.014021,0
19-02-2019,0.01401,0.014037,0.013965,0.013947,0.013947,0
20-02-2019,0.014024,0.014098,0.014019,0.013966,0.013966,0
21-02-2019,0.014075,0.014098,0.014038,0.014025,0.014025,0
22-02-2019,0.014048,0.014081,0.014039,0.014048,0.014048,0
25-02-2019,0.014079,0.014121,0.014055,0.014078,0.014078,0
26-02-2019,0.014119,0.014124,0.014,0.014067,0.014067,0
27-02-2019,0.014096,0.0141,0.01399,0.014096,0.014096,0
28-02-2019,0.014042,0.014144,0.013968,0.014047,0.014047,0
01-03-2019,0.014121,0.014147,0.014073,0.014121,0.014121,0
04-03-2019,0.014086,0.014136,0.014045,0.014086,0.014086,0
05-03-2019,0.014104,0.014205,0.014089,0.014104,0.014104,0
06-03-2019,0.014188,0.014282,0.014148,0.014136,0.014136,0
07-03-2019,0.014271,0.01433,0.014257,0.014212,0.014212,0
08-03-2019,0.014187,0.014332,0.014187,0.014187,0.014187,0
11-03-2019,0.014288,0.014328,0.014281,0.014288,0.014288,0
12-03-2019,0.014329,0.014392,0.014329,0.014329,0.014329,0
13-03-2019,0.014365,0.014406,0.014324,0.014317,0.014317,0
14-03-2019,0.014342,0.014427,0.014342,0.014342,0.014342,0
15-03-2019,0.014422,0.014511,0.014362,0.014422,0.014422,0
18-03-2019,0.014503,0.014608,0.014443,0.014503,0.014503,0
19-03-2019,0.014574,0.01463,0.014457,0.014573,0.014573,0
20-03-2019,0.014491,0.014547,0.014426,0.014426,0.014426,0
21-03-2019,0.014539,0.014613,0.014538,0.01453,0.01453,0
22-03-2019,0.014535,0.014588,0.01444,0.014507,0.014507,0
25-03-2019,0.014459,0.014537,0.014454,0.014459,0.014459,0
26-03-2019,0.014509,0.01457,0.01443,0.014509,0.014509,0
27-03-2019,0.014496,0.014541,0.014452,0.014404,0.014404,0
28-03-2019,0.014474,0.014511,0.014418,0.014415,0.014415,0
29-03-2019,0.014455,0.014485,0.01442,0.014388,0.014388,0
01-04-2019,0.014403,0.014455,0.014366,0.014403,0.014403,0
02-04-2019,0.014452,0.014548,0.014382,0.014452,0.014452,0
03-04-2019,0.014512,0.014625,0.01445,0.014512,0.014512,0
04-04-2019,0.014611,0.014611,0.014403,0.014524,0.014524,0
05-04-2019,0.014499,0.014506,0.014424,0.014499,0.014499,0
08-04-2019,0.014459,0.014459,0.014333,0.014459,0.014459,0
09-04-2019,0.014379,0.014441,0.014344,0.014378,0.014378,0
10-04-2019,0.014438,0.014476,0.014417,0.014438,0.014438,0
11-04-2019,0.014463,0.014529,0.01439,0.014463,0.014463,0
12-04-2019,0.01449,0.014491,0.014403,0.014403,0.014403,0
15-04-2019,0.014454,0.014509,0.014363,0.014459,0.014459,0
16-04-2019,0.014412,0.014413,0.014356,0.014325,0.014325,0
17-04-2019,0.014384,0.014423,0.014355,0.014309,0.014309,0
18-04-2019,0.014409,0.014419,0.014364,0.014409,0.014409,0
19-04-2019,0.014412,0.014431,0.014336,0.014413,0.014413,0
22-04-2019,0.014412,0.014418,0.014303,0.014418,0.014418,0
23-04-2019,0.014349,0.014403,0.01432,0.014273,0.014273,0
24-04-2019,0.014335,0.014355,0.014288,0.014335,0.014335,0
25-04-2019,0.014295,0.014303,0.014189,0.014266,0.014266,0
26-04-2019,0.014253,0.014334,0.014176,0.014253,0.014253,0
29-04-2019,0.014318,0.014334,0.014276,0.014318,0.014318,0
30-04-2019,0.014315,0.014382,0.014302,0.014324,0.014324,0
01-05-2019,0.01436,0.014401,0.0143,0.014377,0.014377,0
02-05-2019,0.01436,0.014432,0.014358,0.014361,0.014361,0
03-05-2019,0.014404,0.01448,0.014333,0.014404,0.014404,0
06-05-2019,0.014474,0.014474,0.014395,0.014458,0.014458,0
07-05-2019,0.014409,0.014438,0.014355,0.014409,0.014409,0
08-05-2019,0.014367,0.014401,0.014304,0.014304,0.014304,0
09-05-2019,0.014342,0.01435,0.014228,0.014284,0.014284,0
