Date,Open,High,Low,Close,Adj Close,Volume
17-05-2018,0.782154,0.784314,0.780037,0.78235,0.78235,0
18-05-2018,0.779126,0.781836,0.774617,0.779089,0.779089,0
21-05-2018,0.77647,0.779362,0.775837,0.776572,0.776572,0
22-05-2018,0.78284,0.784701,0.782167,0.782724,0.782724,0
23-05-2018,0.780415,0.780512,0.774341,0.780275,0.780275,0
24-05-2018,0.778938,0.779059,0.77412,0.77918,0.77918,0
25-05-2018,0.776024,0.776331,0.770108,0.776217,0.776217,0
28-05-2018,0.770642,0.770891,0.768179,0.770648,0.770648,0
29-05-2018,0.76974,0.77082,0.76653,0.769722,0.769722,0
30-05-2018,0.767601,0.778919,0.766942,0.76746,0.76746,0
31-05-2018,0.775699,0.780092,0.769936,0.775609,0.775609,0
01-06-2018,0.772547,0.773246,0.769065,0.772553,0.772553,0
04-06-2018,0.771855,0.775194,0.771855,0.771962,0.771962,0
05-06-2018,0.77397,0.774413,0.765462,0.773754,0.773754,0
06-06-2018,0.772977,0.77743,0.771956,0.772857,0.772857,0
07-06-2018,0.772445,0.773216,0.769704,0.772451,0.772451,0
08-06-2018,0.770256,0.772243,0.767642,0.770297,0.770297,0
11-06-2018,0.771099,0.771903,0.767701,0.771075,0.771075,0
12-06-2018,0.769989,0.770446,0.768256,0.769989,0.769989,0
13-06-2018,0.768344,0.771813,0.76653,0.768291,0.768291,0
14-06-2018,0.770743,0.772195,0.764573,0.770814,0.770814,0
15-06-2018,0.762259,0.762602,0.757616,0.762422,0.762422,0
18-06-2018,0.757685,0.759873,0.755898,0.757748,0.757748,0
19-06-2018,0.756945,0.757645,0.752491,0.756934,0.756934,0
20-06-2018,0.753182,0.753682,0.751366,0.75308,0.75308,0
21-06-2018,0.751478,0.752559,0.750024,0.751507,0.751507,0
22-06-2018,0.750937,0.753972,0.747613,0.750897,0.750897,0
25-06-2018,0.753012,0.753449,0.750824,0.75308,0.75308,0
26-06-2018,0.752004,0.753069,0.750283,0.752015,0.752015,0
27-06-2018,0.75175,0.753109,0.750435,0.751789,0.751789,0
28-06-2018,0.750199,0.755036,0.74908,0.750221,0.750221,0
29-06-2018,0.754489,0.761302,0.753739,0.754421,0.754421,0
02-07-2018,0.760607,0.760636,0.756676,0.760584,0.760584,0
03-07-2018,0.758288,0.76147,0.757283,0.7583,0.7583,0
04-07-2018,0.760827,0.762585,0.759844,0.760919,0.760919,0
05-07-2018,0.760971,0.762544,0.759982,0.761087,0.761087,0
06-07-2018,0.761186,0.76476,0.760462,0.761267,0.761267,0
09-07-2018,0.763609,0.765345,0.762695,0.763598,0.763598,0
10-07-2018,0.762747,0.763277,0.760786,0.762759,0.762759,0
11-07-2018,0.760809,0.765351,0.759175,0.760861,0.760861,0
12-07-2018,0.757002,0.760404,0.756773,0.757174,0.757174,0
13-07-2018,0.759573,0.760398,0.757151,0.759578,0.759578,0
16-07-2018,0.760029,0.762736,0.759844,0.760109,0.760109,0
17-07-2018,0.761232,0.762835,0.75765,0.761249,0.761249,0
18-07-2018,0.75749,0.757955,0.75425,0.757381,0.757381,0
19-07-2018,0.759428,0.759878,0.753273,0.759423,0.759423,0
20-07-2018,0.754154,0.762491,0.752508,0.754148,0.754148,0
23-07-2018,0.762242,0.762544,0.759913,0.7623,0.7623,0
24-07-2018,0.759359,0.761133,0.758167,0.759359,0.759359,0
25-07-2018,0.760404,0.764444,0.759538,0.760439,0.760439,0
26-07-2018,0.766971,0.767778,0.763965,0.767042,0.767042,0
27-07-2018,0.765199,0.766383,0.764783,0.765169,0.765169,0
30-07-2018,0.765498,0.769645,0.764637,0.765638,0.765638,0
31-07-2018,0.767666,0.76929,0.763837,0.767577,0.767577,0
01-08-2018,0.768155,0.770588,0.767318,0.768167,0.768167,0
02-08-2018,0.76929,0.769586,0.766989,0.76932,0.76932,0
03-08-2018,0.76779,0.771069,0.767065,0.767784,0.767784,0
06-08-2018,0.768456,0.769959,0.76703,0.768415,0.768415,0
07-08-2018,0.769071,0.771486,0.767855,0.769172,0.769172,0
08-08-2018,0.765826,0.76646,0.762567,0.765767,0.765767,0
09-08-2018,0.768031,0.769219,0.766472,0.768108,0.768108,0
10-08-2018,0.766636,0.766695,0.761829,0.76653,0.76653,0
13-08-2018,0.760468,0.763132,0.759371,0.760456,0.760456,0
14-08-2018,0.761441,0.765052,0.761296,0.761487,0.761487,0
15-08-2018,0.765814,0.766043,0.759094,0.765931,0.765931,0
16-08-2018,0.760647,0.762544,0.759711,0.760838,0.760838,0
17-08-2018,0.759936,0.765292,0.759474,0.759907,0.759907,0
20-08-2018,0.765814,0.766348,0.763971,0.765709,0.765709,0
21-08-2018,0.766754,0.768462,0.765908,0.766783,0.766783,0
22-08-2018,0.767207,0.768817,0.766777,0.767207,0.767207,0
23-08-2018,0.768687,0.768699,0.764982,0.768775,0.768775,0
24-08-2018,0.76344,0.768167,0.763213,0.763277,0.763277,0
27-08-2018,0.768634,0.772022,0.765386,0.76871,0.76871,0
28-08-2018,0.771438,0.775771,0.770357,0.771409,0.771409,0
29-08-2018,0.773503,0.775074,0.77167,0.773425,0.773425,0
30-08-2018,0.775014,0.775014,0.769266,0.774941,0.774941,0
31-08-2018,0.770054,0.77006,0.764211,0.770066,0.770066,0
03-09-2018,0.765638,0.766636,0.763236,0.765697,0.765697,0
04-09-2018,0.763592,0.763884,0.757232,0.763668,0.763668,0
05-09-2018,0.7591,0.759896,0.757249,0.759054,0.759054,0
06-09-2018,0.759129,0.759688,0.756132,0.759048,0.759048,0
07-09-2018,0.760231,0.762765,0.758881,0.760179,0.760179,0
10-09-2018,0.759152,0.760358,0.757702,0.759359,0.759359,0
11-09-2018,0.759676,0.761499,0.759111,0.759746,0.759746,0
12-09-2018,0.765638,0.7699,0.764655,0.76555,0.76555,0
13-09-2018,0.769172,0.770564,0.767819,0.769231,0.769231,0
14-09-2018,0.7689,0.770297,0.766507,0.768911,0.768911,0
17-09-2018,0.766624,0.769112,0.766407,0.766712,0.766712,0
18-09-2018,0.765544,0.770653,0.765544,0.765492,0.765492,0
19-09-2018,0.770891,0.773186,0.769598,0.770915,0.770915,0
20-09-2018,0.774132,0.776138,0.773593,0.774108,0.774108,0
21-09-2018,0.774623,0.775976,0.772792,0.774665,0.774665,0
24-09-2018,0.774413,0.774713,0.772302,0.774413,0.774413,0
25-09-2018,0.772195,0.773007,0.770939,0.772278,0.772278,0
26-09-2018,0.771772,0.772678,0.77063,0.771772,0.771772,0
27-09-2018,0.766977,0.767695,0.764508,0.767065,0.767065,0
28-09-2018,0.767154,0.774473,0.766971,0.767083,0.767083,0
01-10-2018,0.778774,0.78205,0.777478,0.77878,0.77878,0
02-10-2018,0.780409,0.781433,0.778883,0.780512,0.780512,0
03-10-2018,0.779952,0.780731,0.778616,0.780098,0.780098,0
04-10-2018,0.776488,0.777768,0.775014,0.776518,0.776518,0
05-10-2018,0.773964,0.774851,0.77195,0.773994,0.773994,0
08-10-2018,0.772308,0.772678,0.76864,0.77232,0.77232,0
09-10-2018,0.771962,0.772201,0.769089,0.771962,0.771962,0
10-10-2018,0.772815,0.773694,0.769621,0.772917,0.772917,0
11-10-2018,0.766248,0.767695,0.765105,0.766231,0.766231,0
12-10-2018,0.767324,0.769112,0.766877,0.767389,0.767389,0
15-10-2018,0.767896,0.771891,0.766254,0.767855,0.767855,0
16-10-2018,0.769616,0.773407,0.76932,0.769627,0.769627,0
17-10-2018,0.773162,0.773246,0.769006,0.77306,0.77306,0
18-10-2018,0.767754,0.767996,0.765738,0.767754,0.767754,0
19-10-2018,0.764637,0.767577,0.762544,0.76459,0.76459,0
22-10-2018,0.763359,0.764643,0.76241,0.763161,0.763161,0
23-10-2018,0.763469,0.764409,0.762195,0.763534,0.763534,0
24-10-2018,0.764421,0.769942,0.763417,0.764485,0.764485,0
25-10-2018,0.766472,0.768344,0.763493,0.76643,0.76643,0
26-10-2018,0.76497,0.76497,0.760098,0.76507,0.76507,0
29-10-2018,0.763557,0.764468,0.761475,0.763621,0.763621,0
30-10-2018,0.761586,0.763359,0.760821,0.761684,0.761684,0
31-10-2018,0.762462,0.762736,0.761105,0.762544,0.762544,0
01-11-2018,0.759965,0.765228,0.759446,0.760023,0.760023,0
02-11-2018,0.763819,0.76646,0.762567,0.76393,0.76393,0
05-11-2018,0.763417,0.765111,0.762643,0.763318,0.763318,0
06-11-2018,0.7628,0.763126,0.761354,0.762823,0.762823,0
07-11-2018,0.762509,0.765931,0.760063,0.76241,0.76241,0
08-11-2018,0.762428,0.764175,0.761911,0.762445,0.762445,0
09-11-2018,0.760774,0.760774,0.755944,0.760873,0.760873,0
12-11-2018,0.758006,0.758725,0.756064,0.757983,0.757983,0
13-11-2018,0.75523,0.756773,0.754296,0.755173,0.755173,0
14-11-2018,0.756247,0.756956,0.754267,0.756167,0.756167,0
15-11-2018,0.754945,0.758093,0.754802,0.754888,0.754888,0
16-11-2018,0.759244,0.761806,0.758403,0.759186,0.759186,0
19-11-2018,0.760607,0.760607,0.757536,0.760659,0.760659,0
20-11-2018,0.759296,0.760225,0.753653,0.759209,0.759209,0
21-11-2018,0.751535,0.753915,0.750954,0.751597,0.751597,0
22-11-2018,0.756006,0.757553,0.755116,0.756144,0.756144,0
23-11-2018,0.758208,0.758323,0.754455,0.758116,0.758116,0
26-11-2018,0.756064,0.758346,0.755213,0.756086,0.756086,0
27-11-2018,0.75466,0.755561,0.751191,0.754518,0.754518,0
28-11-2018,0.752038,0.752332,0.748581,0.75214,0.75214,0
29-11-2018,0.753245,0.754501,0.751399,0.753239,0.753239,0
30-11-2018,0.75333,0.753415,0.750058,0.753296,0.753296,0
03-12-2018,0.754432,0.759907,0.75375,0.754398,0.754398,0
04-12-2018,0.757616,0.759763,0.756882,0.757708,0.757708,0
05-12-2018,0.754432,0.754558,0.74657,0.754432,0.754432,0
06-12-2018,0.748352,0.748352,0.74392,0.748503,0.748503,0
07-12-2018,0.746787,0.754478,0.746336,0.74662,0.74662,0
10-12-2018,0.750249,0.75231,0.746096,0.750334,0.750334,0
11-12-2018,0.746258,0.747496,0.745118,0.746386,0.746386,0
12-12-2018,0.747468,0.750514,0.747027,0.747474,0.747474,0
13-12-2018,0.74898,0.749625,0.747362,0.749288,0.749288,0
14-12-2018,0.74903,0.749288,0.74623,0.749232,0.749232,0
17-12-2018,0.747021,0.747887,0.745896,0.746943,0.746943,0
18-12-2018,0.745601,0.746742,0.742479,0.745584,0.745584,0
19-12-2018,0.743251,0.74544,0.741757,0.743108,0.743108,0
20-12-2018,0.742126,0.743693,0.739322,0.742121,0.742121,0
21-12-2018,0.740823,0.741235,0.736849,0.740829,0.740829,0
24-12-2018,0.735451,0.737246,0.735251,0.735543,0.735543,0
25-12-2018,0.734862,0.738656,0.728438,0.734862,0.734862,0
26-12-2018,0.736106,0.736703,0.734506,0.736052,0.736052,0
27-12-2018,0.736708,0.736708,0.732113,0.736757,0.736757,0
28-12-2018,0.73416,0.735673,0.732113,0.734268,0.734268,0
31-12-2018,0.733891,0.734862,0.731872,0.734107,0.734107,0
01-01-2019,0.746586,0.753972,0.732816,0.746586,0.746586,0
02-01-2019,0.733945,0.736974,0.732086,0.733923,0.733923,0
03-01-2019,0.733676,0.742192,0.732923,0.733611,0.733611,0
04-01-2019,0.74206,0.747306,0.741257,0.741906,0.741906,0
07-01-2019,0.748005,0.752547,0.747608,0.747982,0.747982,0
08-01-2019,0.752066,0.75375,0.750807,0.752106,0.752106,0
09-01-2019,0.754842,0.758714,0.754484,0.754888,0.754888,0
10-01-2019,0.756819,0.757174,0.754358,0.756916,0.756916,0
11-01-2019,0.755498,0.758668,0.753364,0.755344,0.755344,0
14-01-2019,0.753744,0.754546,0.752044,0.753727,0.753727,0
15-01-2019,0.75325,0.756041,0.752876,0.753233,0.753233,0
16-01-2019,0.754148,0.755584,0.752819,0.754171,0.754171,0
17-01-2019,0.754119,0.754444,0.750847,0.754222,0.754222,0
18-01-2019,0.752972,0.755504,0.752921,0.753001,0.753001,0
21-01-2019,0.753296,0.754489,0.750965,0.753296,0.753296,0
22-01-2019,0.752049,0.752163,0.74894,0.752163,0.752163,0
23-01-2019,0.748744,0.751586,0.748089,0.748727,0.748727,0
24-01-2019,0.749738,0.750356,0.747719,0.749563,0.749563,0
25-01-2019,0.748974,0.755407,0.748727,0.749036,0.749036,0
28-01-2019,0.756315,0.757461,0.752751,0.756372,0.756372,0
29-01-2019,0.754011,0.755059,0.753188,0.754131,0.754131,0
30-01-2019,0.753472,0.75834,0.753006,0.7535,0.7535,0
31-01-2019,0.760861,0.762195,0.759676,0.760977,0.760977,0
01-02-2019,0.761818,0.764269,0.760092,0.761853,0.761853,0
04-02-2019,0.763545,0.764351,0.760693,0.763417,0.763417,0
05-02-2019,0.762544,0.763359,0.760398,0.762398,0.762398,0
06-02-2019,0.761963,0.762021,0.757163,0.761963,0.761963,0
07-02-2019,0.756773,0.756779,0.7521,0.75683,0.75683,0
08-02-2019,0.751219,0.755744,0.750272,0.751264,0.751264,0
11-02-2019,0.753233,0.754006,0.750914,0.753352,0.753352,0
12-02-2019,0.751693,0.755287,0.751095,0.75188,0.75188,0
13-02-2019,0.755881,0.757811,0.754489,0.755938,0.755938,0
14-02-2019,0.754165,0.756201,0.74967,0.754199,0.754199,0
15-02-2019,0.752015,0.754267,0.75123,0.752049,0.752049,0
18-02-2019,0.755247,0.756201,0.75515,0.755344,0.755344,0
19-02-2019,0.755578,0.755647,0.753023,0.755629,0.755629,0
20-02-2019,0.757037,0.760514,0.756853,0.757065,0.757065,0
21-02-2019,0.75929,0.759763,0.757272,0.759301,0.759301,0
22-02-2019,0.755904,0.759019,0.755253,0.756121,0.756121,0
25-02-2019,0.761516,0.762579,0.758495,0.761557,0.761557,0
26-02-2019,0.758553,0.759059,0.755567,0.758426,0.758426,0
27-02-2019,0.759763,0.762428,0.759025,0.759763,0.759763,0
28-02-2019,0.760589,0.761,0.757277,0.760746,0.760746,0
01-03-2019,0.759567,0.761731,0.75316,0.75963,0.75963,0
04-03-2019,0.75278,0.753296,0.750047,0.752808,0.752808,0
05-03-2019,0.751219,0.751315,0.748553,0.751208,0.751208,0
06-03-2019,0.748744,0.748951,0.743273,0.748879,0.748879,0
07-03-2019,0.743865,0.74549,0.743716,0.743882,0.743882,0
08-03-2019,0.743848,0.746631,0.742705,0.743788,0.743788,0
11-03-2019,0.745101,0.746536,0.744192,0.745268,0.745268,0
12-03-2019,0.746464,0.747926,0.74539,0.74657,0.74657,0
13-03-2019,0.748553,0.751258,0.748077,0.748671,0.748671,0
14-03-2019,0.751908,0.751993,0.749243,0.752163,0.752163,0
15-03-2019,0.750525,0.752502,0.747949,0.750486,0.750486,0
18-03-2019,0.749625,0.751693,0.748682,0.749569,0.749569,0
19-03-2019,0.749625,0.754586,0.74944,0.749794,0.749794,0
20-03-2019,0.750441,0.750976,0.749271,0.750638,0.750638,0
21-03-2019,0.752615,0.753352,0.747552,0.752672,0.752672,0
22-03-2019,0.747949,0.748951,0.744868,0.748223,0.748223,0
25-03-2019,0.74499,0.746263,0.743865,0.744879,0.744879,0
26-03-2019,0.746714,0.747842,0.745668,0.746714,0.746714,0
27-03-2019,0.74739,0.747608,0.74433,0.747434,0.747434,0
28-03-2019,0.745301,0.746336,0.744181,0.745618,0.745618,0
29-03-2019,0.744596,0.749468,0.743981,0.744574,0.744574,0
01-04-2019,0.749176,0.749839,0.748167,0.749232,0.749232,0
02-04-2019,0.751151,0.751654,0.747854,0.751258,0.751258,0
03-04-2019,0.749204,0.752163,0.749086,0.749457,0.749457,0
04-04-2019,0.749283,0.749681,0.74787,0.749513,0.749513,0
05-04-2019,0.748167,0.749232,0.746308,0.74824,0.74824,0
08-04-2019,0.747736,0.75101,0.747066,0.747887,0.747887,0
09-04-2019,0.751145,0.752785,0.750463,0.751112,0.751112,0
10-04-2019,0.7503,0.75092,0.748587,0.750311,0.750311,0
11-04-2019,0.750807,0.751033,0.746553,0.750875,0.750875,0
12-04-2019,0.747395,0.751089,0.747155,0.747501,0.747501,0
15-04-2019,0.749991,0.752049,0.746938,0.750047,0.750047,0
16-04-2019,0.74796,0.749288,0.746196,0.748055,0.748055,0
17-04-2019,0.748565,0.753296,0.747966,0.748542,0.748542,0
18-04-2019,0.749075,0.749176,0.746486,0.749176,0.749176,0
19-04-2019,0.747664,0.748357,0.74677,0.747608,0.747608,0
22-04-2019,0.747272,0.74912,0.747272,0.747334,0.747334,0
23-04-2019,0.749457,0.749457,0.744735,0.749327,0.749327,0
24-04-2019,0.744635,0.744713,0.739853,0.744729,0.744729,0
25-04-2019,0.74107,0.741785,0.73988,0.741125,0.741125,0
26-04-2019,0.741889,0.743494,0.740905,0.74195,0.74195,0
29-04-2019,0.742942,0.743716,0.741906,0.742942,0.742942,0
30-04-2019,0.743218,0.744934,0.741845,0.743235,0.743235,0
01-05-2019,0.74682,0.747664,0.745062,0.746943,0.746943,0
02-05-2019,0.744114,0.744657,0.742115,0.744109,0.744109,0
03-05-2019,0.742363,0.74599,0.741746,0.742435,0.742435,0
06-05-2019,0.742391,0.743882,0.741114,0.742269,0.742269,0
07-05-2019,0.743511,0.745657,0.74168,0.743555,0.743555,0
08-05-2019,0.742236,0.743882,0.741526,0.742446,0.742446,0
09-05-2019,0.742225,0.742391,0.740576,0.742264,0.742264,0
